Word,lemme,cgram,genre,freqlemlivres
tricheuse,tricheur,ADJ,f,0.27
tricheuses,tricheur,ADJ,f,0.27
tricéphale,tricéphale,ADJ,f,0.27
tyrrhénienne,tyrrhénienne,ADJ,f,0.27
uninominales,uninominal,ADJ,f,0.27
veineuse,veineux,ADJ,f,0.27
vomitives,vomitif,ADJ,f,0.27
vénézuélienne,vénézuélien,ADJ,f,0.27
élective,électif,ADJ,f,0.27
électives,électif,ADJ,f,0.27
électrisante,électrisant,ADJ,f,0.27
élisabéthaine,élisabéthain,ADJ,f,0.27
élévatrice,élévateur,ADJ,f,0.27
élévatrices,élévateur,ADJ,f,0.27
érodée,érodé,ADJ,f,0.27
érodées,érodé,ADJ,f,0.27
étrangleuse,étrangleur,ADJ,f,0.27
étrangleuses,étrangleur,ADJ,f,0.27
évitables,évitable,ADJ,f,0.27
abordées,abordé,ADJ,f,0.2
aboutie,abouti,ADJ,f,0.2
aboyante,aboyant,ADJ,f,0.2
adamantine,adamantin,ADJ,f,0.2
adorante,adorant,ADJ,f,0.2
affriolante,affriolant,ADJ,f,0.2
affriolantes,affriolant,ADJ,f,0.2
ambivalente,ambivalent,ADJ,f,0.2
améthyste,améthyste,ADJ,f,0.2
anesthésiante,anesthésiant,ADJ,f,0.2
anesthésiantes,anesthésiant,ADJ,f,0.2
anglo-américaine,anglo-américain,ADJ,f,0.2
anglo-américaines,anglo-américain,ADJ,f,0.2
anglophile,anglophile,ADJ,f,0.2
annexée,annexé,ADJ,f,0.2
annexées,annexé,ADJ,f,0.2
anthropologiques,anthropologique,ADJ,f,0.2
anticipatrice,anticipateur,ADJ,f,0.2
apparentée,apparenté,ADJ,f,0.2
appauvrissante,appauvrissant,ADJ,f,0.2
aragonaise,aragonais,ADJ,f,0.2
arcadienne,arcadien,ADJ,f,0.2
armoricaine,armoricain,ADJ,f,0.2
arthurienne,arthurien,ADJ,f,0.2
assaillante,assaillant,ADJ,f,0.2
atonale,atonal,ADJ,f,0.2
atonales,atonal,ADJ,f,0.2
atterrante,atterrant,ADJ,f,0.2
attribuée,attribué,ADJ,f,0.2
attribuées,attribué,ADJ,f,0.2
autographes,autographe,ADJ,f,0.2
automotrice,automoteur,ADJ,f,0.2
axiale,axial,ADJ,f,0.2
aéronavale,aéronaval,ADJ,f,0.2
aéronavales,aéronaval,ADJ,f,0.2
babillarde,babillard,ADJ,f,0.2
balinaise,balinais,ADJ,f,0.2
basée,basé,ADJ,f,0.2
basées,basé,ADJ,f,0.2
bellevilloise,bellevillois,ADJ,f,0.2
benoîte,benoît,ADJ,f,0.2
biquotidienne,biquotidien,ADJ,f,0.2
bohémienne,bohémien,ADJ,f,0.2
boscotte,boscot,ADJ,f,0.2
bouddhiques,bouddhique,ADJ,f,0.2
bouffonnante,bouffonnant,ADJ,f,0.2
bourges,bourge,ADJ,f,0.2
bourrative,bourratif,ADJ,f,0.2
bourratives,bourratif,ADJ,f,0.2
braisée,braisé,ADJ,f,0.2
bredouillante,bredouillant,ADJ,f,0.2
briarde,briard,ADJ,f,0.2
cachectique,cachectique,ADJ,f,0.2
cadavéreuse,cadavéreux,ADJ,f,0.2
cagotes,cagot,ADJ,f,0.2
calculatrice,calculatrice,ADJ,f,0.2
calculatrices,calculatrice,ADJ,f,0.2
camerounaise,camerounais,ADJ,f,0.2
campée,campé,ADJ,f,0.2
cannelée,cannelé,ADJ,f,0.2
cannelées,cannelé,ADJ,f,0.2
cantabrique,cantabrique,ADJ,f,0.2
carolingienne,carolingien,ADJ,f,0.2
cauchemardeuse,cauchemardeux,ADJ,f,0.2
cauchemardeuses,cauchemardeux,ADJ,f,0.2
caudale,caudal,ADJ,f,0.2
caudales,caudal,ADJ,f,0.2
centripète,centripète,ADJ,f,0.2
chamailleuse,chamailleur,ADJ,f,0.2
chicanière,chicanier,ADJ,f,0.2
chipoteuse,chipoteur,ADJ,f,0.2
chuchoteuse,chuchoteur,ADJ,f,0.2
cinghalaises,cinghalais,ADJ,f,0.2
classificatrice,classificateur,ADJ,f,0.2
coercitive,coercitif,ADJ,f,0.2
coiffante,coiffant,ADJ,f,0.2
compartimentée,compartimenté,ADJ,f,0.2
comtale,comtal,ADJ,f,0.2
congolaise,congolais,ADJ,f,0.2
congénère,congénère,ADJ,f,0.2
consistoriales,consistorial,ADJ,f,0.2
consultante,consultant,ADJ,f,0.2
contraceptive,contraceptif,ADJ,f,0.2
contraceptives,contraceptif,ADJ,f,0.2
copineuse,copineur,ADJ,f,0.2
corporative,corporatif,ADJ,f,0.2
corporatives,corporatif,ADJ,f,0.2
crachoteuse,crachoteux,ADJ,f,0.2
créative,créatif,ADJ,f,0.2
créatives,créatif,ADJ,f,0.2
crêpelées,crêpelé,ADJ,f,0.2
crêtée,crêté,ADJ,f,0.2
cumulative,cumulatif,ADJ,f,0.2
cutanée,cutané,ADJ,f,0.2
cutanées,cutané,ADJ,f,0.2
cyclables,cyclable,ADJ,f,0.2
césarienne,césarienne,ADJ,f,0.2
damnable,damnable,ADJ,f,0.2
danubienne,danubien,ADJ,f,0.2
danubiennes,danubien,ADJ,f,0.2
demi-morte,demi-mort,ADJ,f,0.2
desséchante,desséchant,ADJ,f,0.2
discrétionnaires,discrétionnaire,ADJ,f,0.2
dissimulatrice,dissimulateur,ADJ,f,0.2
dissimulatrices,dissimulateur,ADJ,f,0.2
dive,dive,ADJ,f,0.2
domiciliaires,domiciliaire,ADJ,f,0.2
dommageable,dommageable,ADJ,f,0.2
dommageables,dommageable,ADJ,f,0.2
domptée,dompté,ADJ,f,0.2
domptées,dompté,ADJ,f,0.2
donquichottesque,donquichottesque,ADJ,f,0.2
donquichottesques,donquichottesque,ADJ,f,0.2
décelable,décelable,ADJ,f,0.2
décortiquée,décortiqué,ADJ,f,0.2
défendable,défendable,ADJ,f,0.2
délassante,délassant,ADJ,f,0.2
délayée,délayé,ADJ,f,0.2
déphasée,déphasé,ADJ,f,0.2
déshabitée,déshabité,ADJ,f,0.2
détaillante,détaillant,ADJ,f,0.2
ecclésiale,ecclésial,ADJ,f,0.2
embouteillée,embouteillé,ADJ,f,0.2
embouteillées,embouteillé,ADJ,f,0.2
emmagasinée,emmagasiné,ADJ,f,0.2
emmagasinées,emmagasiné,ADJ,f,0.2
empalée,empalé,ADJ,f,0.2
empoisonnante,empoisonnant,ADJ,f,0.2
empoisonnantes,empoisonnant,ADJ,f,0.2
enamourée,enamouré,ADJ,f,0.2
enamourées,enamouré,ADJ,f,0.2
endettée,endetté,ADJ,f,0.2
endocrine,endocrine,ADJ,f,0.2
endocrines,endocrine,ADJ,f,0.2
essorée,essoré,ADJ,f,0.2
euphorisante,euphorisant,ADJ,f,0.2
excisée,excisé,ADJ,f,0.2
excisées,excisé,ADJ,f,0.2
existentialistes,existentialiste,ADJ,f,0.2
exponentielle,exponentiel,ADJ,f,0.2
exponentielles,exponentiel,ADJ,f,0.2
extra-forte,extra-fort,ADJ,f,0.2
extra-lucide,extra-lucide,ADJ,f,0.2
flippée,flippé,ADJ,f,0.2
floche,floche,ADJ,f,0.2
floches,floche,ADJ,f,0.2
foldingues,foldingue,ADJ,f,0.2
forfaitaires,forfaitaire,ADJ,f,0.2
formatrice,formateur,ADJ,f,0.2
formatrices,formateur,ADJ,f,0.2
formid,formid,ADJ,f,0.2
foutrale,foutral,ADJ,f,0.2
fusionnelle,fusionnel,ADJ,f,0.2
fécondante,fécondant,ADJ,f,0.2
félonne,félon,ADJ,f,0.2
gasconne,gascon,ADJ,f,0.2
gazée,gazé,ADJ,f,0.2
gibbeuse,gibbeux,ADJ,f,0.2
gidienne,gidien,ADJ,f,0.2
gidiennes,gidien,ADJ,f,0.2
grogneuse,grogneur,ADJ,f,0.2
groseille,groseille,ADJ,f,0.2
guérissables,guérissable,ADJ,f,0.2
habilitée,habilité,ADJ,f,0.2
habilitées,habilité,ADJ,f,0.2
haillonneuse,haillonneux,ADJ,f,0.2
harmonisatrices,harmonisateur,ADJ,f,0.2
hawaïenne,hawaïen,ADJ,f,0.2
historiée,historié,ADJ,f,0.2
hivernante,hivernant,ADJ,f,0.2
hivernantes,hivernant,ADJ,f,0.2
hors-série,hors-série,ADJ,f,0.2
hypoglycémiques,hypoglycémique,ADJ,f,0.2
héraclitéenne,héraclitéen,ADJ,f,0.2
ignifugée,ignifugé,ADJ,f,0.2
ignée,igné,ADJ,f,0.2
iliaque,iliaque,ADJ,f,0.2
iliaques,iliaque,ADJ,f,0.2
imitative,imitatif,ADJ,f,0.2
imitatives,imitatif,ADJ,f,0.2
immodeste,immodeste,ADJ,f,0.2
immodestes,immodeste,ADJ,f,0.2
imprésentables,imprésentable,ADJ,f,0.2
inconditionnée,inconditionné,ADJ,f,0.2
indonésienne,indonésien,ADJ,f,0.2
indéréglables,indéréglable,ADJ,f,0.2
inféconde,infécond,ADJ,f,0.2
infécondes,infécond,ADJ,f,0.2
initiatrice,initiateur,ADJ,f,0.2
inondable,inondable,ADJ,f,0.2
inondables,inondable,ADJ,f,0.2
inorganisée,inorganisé,ADJ,f,0.2
inorganisées,inorganisé,ADJ,f,0.2
insubmersibles,insubmersible,ADJ,f,0.2
intercalée,intercalé,ADJ,f,0.2
intercalées,intercalé,ADJ,f,0.2
interprétative,interprétatif,ADJ,f,0.2
interprétatives,interprétatif,ADJ,f,0.2
intersidérale,intersidéral,ADJ,f,0.2
intransportable,intransportable,ADJ,f,0.2
iodée,iodé,ADJ,f,0.2
irréconciliables,irréconciliable,ADJ,f,0.2
italo-allemande,italo-allemand,ADJ,f,0.2
italo-allemandes,italo-allemand,ADJ,f,0.2
jacobites,jacobite,ADJ,f,0.2
jamaïcaine,jamaïcain,ADJ,f,0.2
judéo-chrétienne,judéo-chrétien,ADJ,f,0.2
judéo-chrétiennes,judéo-chrétien,ADJ,f,0.2
jugulaire,jugulaire,ADJ,f,0.2
jugulaires,jugulaire,ADJ,f,0.2
lainière,lainier,ADJ,f,0.2
laotienne,laotien,ADJ,f,0.2
lauréate,lauréat,ADJ,f,0.2
lesdites,lesdites,ADJ,f,0.2
libyenne,libyen,ADJ,f,0.2
ligure,ligure,ADJ,f,0.2
liguées,ligué,ADJ,f,0.2
louangeuses,louangeur,ADJ,f,0.2
lubrifiée,lubrifié,ADJ,f,0.2
lubrifiées,lubrifié,ADJ,f,0.2
mafieuse,mafieux,ADJ,f,0.2
mafieuses,mafieux,ADJ,f,0.2
magdaléniennes,magdalénien,ADJ,f,0.2
mahométane,mahométan,ADJ,f,0.2
mandchoue,mandchou,ADJ,f,0.2
mariales,marial,ADJ,f,0.2
marneuse,marneux,ADJ,f,0.2
matrilinéaires,matrilinéaire,ADJ,f,0.2
mi-effrayée,mi-effrayé,ADJ,f,0.2
moderniste,moderniste,ADJ,f,0.2
modifiable,modifiable,ADJ,f,0.2
mosellane,mosellan,ADJ,f,0.2
mosellanes,mosellan,ADJ,f,0.2
mudéjare,mudéjar,ADJ,f,0.2
mutilante,mutilant,ADJ,f,0.2
médaillée,médaillé,ADJ,f,0.2
nivernaise,nivernaise,ADJ,f,0.2
nord-américaine,nord-américain,ADJ,f,0.2
notariale,notarial,ADJ,f,0.2
notifiée,notifié,ADJ,f,0.2
notifiées,notifié,ADJ,f,0.2
nudistes,nudiste,ADJ,f,0.2
nyctalopes,nyctalope,ADJ,f,0.2
néo-gothique,néo-gothique,ADJ,f,0.2
népalaise,népalais,ADJ,f,0.2
népalaises,népalais,ADJ,f,0.2
néphrétique,néphrétique,ADJ,f,0.2
néphrétiques,néphrétique,ADJ,f,0.2
oblative,oblatif,ADJ,f,0.2
occipitale,occipital,ADJ,f,0.2
occipitales,occipital,ADJ,f,0.2
ointe,oint,ADJ,f,0.2
ointes,oint,ADJ,f,0.2
orchestrée,orchestré,ADJ,f,0.2
orchestrées,orchestré,ADJ,f,0.2
orléaniste,orléaniste,ADJ,f,0.2
orléanistes,orléaniste,ADJ,f,0.2
pacificatrice,pacificateur,ADJ,f,0.2
paimpolaise,paimpolais,ADJ,f,0.2
palatine,palatin,ADJ,f,0.2
pancréatiques,pancréatique,ADJ,f,0.2
pariétale,pariétal,ADJ,f,0.2
parmesane,parmesan,ADJ,f,0.2
partouzarde,partouzard,ADJ,f,0.2
partouzardes,partouzard,ADJ,f,0.2
peloteuse,peloteur,ADJ,f,0.2
peluchée,peluché,ADJ,f,0.2
piailleuse,piailleur,ADJ,f,0.2
piqueuse,piqueux,ADJ,f,0.2
piqueuses,piqueux,ADJ,f,0.2
piétonnière,piétonnier,ADJ,f,0.2
piétonnières,piétonnier,ADJ,f,0.2
plantaires,plantaire,ADJ,f,0.2
plateresques,plateresque,ADJ,f,0.2
ployante,ployant,ADJ,f,0.2
pocharde,pochard,ADJ,f,0.2
pointeuse,pointeur,ADJ,f,0.2
pointeuses,pointeur,ADJ,f,0.2
polygonales,polygonal,ADJ,f,0.2
pondérable,pondérable,ADJ,f,0.2
presbytérienne,presbytérien,ADJ,f,0.2
presbytériennes,presbytérien,ADJ,f,0.2
probe,probe,ADJ,f,0.2
processionnaire,processionnaire,ADJ,f,0.2
processionnelle,processionnel,ADJ,f,0.2
processionnelles,processionnel,ADJ,f,0.2
pronominale,pronominal,ADJ,f,0.2
prénommée,prénommé,ADJ,f,0.2
prénuptiale,prénuptial,ADJ,f,0.2
présomptive,présomptif,ADJ,f,0.2
pubertaires,pubertaire,ADJ,f,0.2
pullulantes,pullulant,ADJ,f,0.2
putrescible,putrescible,ADJ,f,0.2
pékinoise,pékinois,ADJ,f,0.2
quintuples,quintuple,ADJ,f,0.2
racinienne,racinien,ADJ,f,0.2
raciniennes,racinien,ADJ,f,0.2
racontable,racontable,ADJ,f,0.2
racontables,racontable,ADJ,f,0.2
rapporteuse,rapporteur,ADJ,f,0.2
rapporteuses,rapporteur,ADJ,f,0.2
rationalisée,rationalisé,ADJ,f,0.2
redresseuse,redresseur,ADJ,f,0.2
rennaises,rennais,ADJ,f,0.2
reproductive,reproductif,ADJ,f,0.2
restrictive,restrictif,ADJ,f,0.2
restrictives,restrictif,ADJ,f,0.2
rhumatismale,rhumatismal,ADJ,f,0.2
rhumatismales,rhumatismal,ADJ,f,0.2
rigoriste,rigoriste,ADJ,f,0.2
rosat,rosat,ADJ,f,0.2
rouverte,rouvert,ADJ,f,0.2
rouvertes,rouvert,ADJ,f,0.2
russo-japonaise,russo-japonais,ADJ,f,0.2
râleuse,râleux,ADJ,f,0.2
réséda,réséda,ADJ,f,0.2
rétractile,rétractile,ADJ,f,0.2
rétractiles,rétractile,ADJ,f,0.2
rétribuée,rétribué,ADJ,f,0.2
salariée,salarié,ADJ,f,0.2
sanscrite,sanscrit,ADJ,f,0.2
sarroise,sarrois,ADJ,f,0.2
sassanide,sassanide,ADJ,f,0.2
sclérosée,sclérosé,ADJ,f,0.2
scolastiques,scolastique,ADJ,f,0.2
scénique,scénique,ADJ,f,0.2
siphonnée,siphonné,ADJ,f,0.2
slovène,slovène,ADJ,f,0.2
snobinarde,snobinard,ADJ,f,0.2
snobinardes,snobinard,ADJ,f,0.2
soporifiques,soporifique,ADJ,f,0.2
soudanaise,soudanais,ADJ,f,0.2
sous-alimentée,sous-alimenté,ADJ,f,0.2
spatio-temporelle,spatio-temporel,ADJ,f,0.2
spiralées,spiralé,ADJ,f,0.2
statuaire,statuaire,ADJ,f,0.2
subsistantes,subsistant,ADJ,f,0.2
substantifique,substantifique,ADJ,f,0.2
sucrière,sucrier,ADJ,f,0.2
sucrières,sucrier,ADJ,f,0.2
suppléante,suppléant,ADJ,f,0.2
sympathisante,sympathisant,ADJ,f,0.2
sympathisantes,sympathisant,ADJ,f,0.2
sécurisante,sécurisant,ADJ,f,0.2
sédimentaires,sédimentaire,ADJ,f,0.2
sémite,sémite,ADJ,f,0.2
sémitiques,sémitique,ADJ,f,0.2
séparatistes,séparatiste,ADJ,f,0.2
séparatrice,séparateur,ADJ,f,0.2
sépharade,sépharade,ADJ,f,0.2
tabulaire,tabulaire,ADJ,f,0.2
taurine,taurin,ADJ,f,0.2
tavelée,tavelé,ADJ,f,0.2
terre-à-terre,terre-à-terre,ADJ,f,0.2
théologales,théologal,ADJ,f,0.2
tiers-mondiste,tiers-mondiste,ADJ,f,0.2
torrentueuses,torrentueux,ADJ,f,0.2
touillée,touillé,ADJ,f,0.2
touillées,touillé,ADJ,f,0.2
tourbeuse,tourbeux,ADJ,f,0.2
tourmentante,tourmentant,ADJ,f,0.2
tourmentantes,tourmentant,ADJ,f,0.2
traceuse,traceur,ADJ,f,0.2
traceuses,traceur,ADJ,f,0.2
tranquillisante,tranquillisant,ADJ,f,0.2
tranquillisantes,tranquillisant,ADJ,f,0.2
transhumantes,transhumant,ADJ,f,0.2
transporteuse,transporteur,ADJ,f,0.2
traversière,traversier,ADJ,f,0.2
traversières,traversier,ADJ,f,0.2
triennale,triennal,ADJ,f,0.2
triennales,triennal,ADJ,f,0.2
triomphatrice,triomphateur,ADJ,f,0.2
troposphérique,troposphérique,ADJ,f,0.2
trépassée,trépassé,ADJ,f,0.2
trépassées,trépassé,ADJ,f,0.2
ulcéreuse,ulcéreux,ADJ,f,0.2
ulcéreuses,ulcéreux,ADJ,f,0.2
ultra-chics,ultra-chic,ADJ,f,0.2
urticante,urticant,ADJ,f,0.2
urticantes,urticant,ADJ,f,0.2
vanillée,vanillé,ADJ,f,0.2
vanillées,vanillé,ADJ,f,0.2
vaticane,vaticane,ADJ,f,0.2
verrière,verrière,ADJ,f,0.2
verrières,verrière,ADJ,f,0.2
vexatoires,vexatoire,ADJ,f,0.2
vipérine,vipérin,ADJ,f,0.2
vipérines,vipérin,ADJ,f,0.2
vissée,vissé,ADJ,f,0.2
vissées,vissé,ADJ,f,0.2
vitaminée,vitaminé,ADJ,f,0.2
vitaminées,vitaminé,ADJ,f,0.2
vélocipédiques,vélocipédique,ADJ,f,0.2
vénusienne,vénusien,ADJ,f,0.2
vérifiables,vérifiable,ADJ,f,0.2
édilitaire,édilitaire,ADJ,f,0.2
égalisatrice,égalisateur,ADJ,f,0.2
éliminatoires,éliminatoire,ADJ,f,0.2
évolutive,évolutif,ADJ,f,0.2
évolutives,évolutif,ADJ,f,0.2
absidiales,absidial,ADJ,f,0.14
accore,accore,ADJ,f,0.14
accélératrice,accélérateur,ADJ,f,0.14
acrimonieuse,acrimonieux,ADJ,f,0.14
acrimonieuses,acrimonieux,ADJ,f,0.14
adjective,adjectif,ADJ,f,0.14
adoucissantes,adoucissant,ADJ,f,0.14
agrémentée,agrémenté,ADJ,f,0.14
alambiquée,alambiqué,ADJ,f,0.14
alambiquées,alambiqué,ADJ,f,0.14
albumineuse,albumineux,ADJ,f,0.14
alcaline,alcalin,ADJ,f,0.14
alcalines,alcalin,ADJ,f,0.14
alexandrine,alexandrin,ADJ,f,0.14
alexandrines,alexandrin,ADJ,f,0.14
allaitante,allaitant,ADJ,f,0.14
allaitantes,allaitant,ADJ,f,0.14
amaigrissante,amaigrissant,ADJ,f,0.14
amaigrissantes,amaigrissant,ADJ,f,0.14
amazonienne,amazonien,ADJ,f,0.14
amazoniennes,amazonien,ADJ,f,0.14
amibienne,amibien,ADJ,f,0.14
anadyomène,anadyomène,ADJ,f,0.14
andine,andin,ADJ,f,0.14
andines,andin,ADJ,f,0.14
anglo-française,anglo-français,ADJ,f,0.14
annihilante,annihilant,ADJ,f,0.14
antiaméricaine,antiaméricain,ADJ,f,0.14
antiaméricaines,antiaméricain,ADJ,f,0.14
antichrétienne,antichrétien,ADJ,f,0.14
anticonceptionnelle,anticonceptionnel,ADJ,f,0.14
anticonceptionnelles,anticonceptionnel,ADJ,f,0.14
antidérapante,antidérapant,ADJ,f,0.14
antidérapantes,antidérapant,ADJ,f,0.14
antinationale,antinational,ADJ,f,0.14
antinationales,antinational,ADJ,f,0.14
antinaturelle,antinaturel,ADJ,f,0.14
antinucléaires,antinucléaire,ADJ,f,0.14
antireligieuse,antireligieux,ADJ,f,0.14
antisolaire,antisolaire,ADJ,f,0.14
antisolaires,antisolaire,ADJ,f,0.14
anéantissante,anéantissant,ADJ,f,0.14
anéantissantes,anéantissant,ADJ,f,0.14
anémiée,anémié,ADJ,f,0.14
ardoisée,ardoisé,ADJ,f,0.14
ardéchoise,ardéchois,ADJ,f,0.14
argentifères,argentifère,ADJ,f,0.14
aristotélicienne,aristotélicien,ADJ,f,0.14
ariégeoise,ariégeois,ADJ,f,0.14
artificieuse,artificieux,ADJ,f,0.14
artificieuses,artificieux,ADJ,f,0.14
atomisée,atomisé,ADJ,f,0.14
attaquante,attaquant,ADJ,f,0.14
attestée,attesté,ADJ,f,0.14
aucunes,aucunes,ADJ:ind,f,0.14
autoroutière,autoroutier,ADJ,f,0.14
bacillaires,bacillaire,ADJ,f,0.14
baratineuse,baratineur,ADJ,f,0.14
barges,barge,ADJ,f,0.14
basquaise,basquais,ADJ,f,0.14
bayadères,bayadère,ADJ,f,0.14
belliciste,belliciste,ADJ,f,0.14
bibliographiques,bibliographique,ADJ,f,0.14
bidonnante,bidonnant,ADJ,f,0.14
bimensuelle,bimensuel,ADJ,f,0.14
bimensuelles,bimensuel,ADJ,f,0.14
bisexuelle,bisexuel,ADJ,f,0.14
bisexuelles,bisexuel,ADJ,f,0.14
blondine,blondin,ADJ,f,0.14
blondines,blondin,ADJ,f,0.14
bosseuse,bosseur,ADJ,f,0.14
braisillante,braisillant,ADJ,f,0.14
breneuses,breneux,ADJ,f,0.14
brestoise,brestois,ADJ,f,0.14
bronchitique,bronchitique,ADJ,f,0.14
bronzante,bronzant,ADJ,f,0.14
brunette,brunet,ADJ,f,0.14
bée,bée,ADJ,f,0.14
calédonienne,calédonien,ADJ,f,0.14
cambodgienne,cambodgien,ADJ,f,0.14
cambodgiennes,cambodgien,ADJ,f,0.14
camphrée,camphré,ADJ,f,0.14
camphrées,camphré,ADJ,f,0.14
camée,camé,ADJ,f,0.14
camées,camé,ADJ,f,0.14
cancanière,cancanier,ADJ,f,0.14
canoniale,canonial,ADJ,f,0.14
canoniales,canonial,ADJ,f,0.14
captieuse,captieux,ADJ,f,0.14
cardinalice,cardinalice,ADJ,f,0.14
cardinalices,cardinalice,ADJ,f,0.14
cartilagineuse,cartilagineux,ADJ,f,0.14
cartilagineuses,cartilagineux,ADJ,f,0.14
centrafricaine,centrafricain,ADJ,f,0.14
centrée,centré,ADJ,f,0.14
chaplinesque,chaplinesque,ADJ,f,0.14
ci-incluse,ci-inclus,ADJ,f,0.14
ci-incluses,ci-inclus,ADJ,f,0.14
cicéronienne,cicéronien,ADJ,f,0.14
claquemurée,claquemuré,ADJ,f,0.14
claquemurées,claquemuré,ADJ,f,0.14
colombienne,colombien,ADJ,f,0.14
colonisatrice,colonisateur,ADJ,f,0.14
colorantes,colorant,ADJ,f,0.14
compressible,compressible,ADJ,f,0.14
compulsive,compulsif,ADJ,f,0.14
compulsives,compulsif,ADJ,f,0.14
conarde,conard,ADJ,f,0.14
conceptuelle,conceptuel,ADJ,f,0.14
conceptuelles,conceptuel,ADJ,f,0.14
concordante,concordant,ADJ,f,0.14
concordantes,concordant,ADJ,f,0.14
concurrentielle,concurrentiel,ADJ,f,0.14
contusionnée,contusionné,ADJ,f,0.14
copernicienne,copernicien,ADJ,f,0.14
coprologique,coprologique,ADJ,f,0.14
cordée,cordée,ADJ,f,0.14
cordées,cordée,ADJ,f,0.14
coronaires,coronaire,ADJ,f,0.14
corrodante,corrodant,ADJ,f,0.14
court-vêtue,court-vêtu,ADJ,f,0.14
court-vêtues,court-vêtu,ADJ,f,0.14
cristallisée,cristallisé,ADJ,f,0.14
cristallisées,cristallisé,ADJ,f,0.14
crucifiante,crucifiant,ADJ,f,0.14
créditrice,créditeur,ADJ,f,0.14
curvilignes,curviligne,ADJ,f,0.14
célinienne,célinien,ADJ,f,0.14
cérébro-spinale,cérébro-spinal,ADJ,f,0.14
cérémonielle,cérémoniel,ADJ,f,0.14
dakaroise,dakarois,ADJ,f,0.14
demi-dévêtue,demi-dévêtu,ADJ,f,0.14
destructive,destructif,ADJ,f,0.14
diffamatoires,diffamatoire,ADJ,f,0.14
diffamée,diffamé,ADJ,f,0.14
dilatable,dilatable,ADJ,f,0.14
dioclétienne,dioclétien,ADJ,f,0.14
dioclétiennes,dioclétien,ADJ,f,0.14
diocésaines,diocésain,ADJ,f,0.14
directionnelle,directionnel,ADJ,f,0.14
directionnelles,directionnel,ADJ,f,0.14
directive,directif,ADJ,f,0.14
directives,directif,ADJ,f,0.14
dispensées,dispensé,ADJ,f,0.14
distributrice,distributeur,ADJ,f,0.14
doriennes,dorien,ADJ,f,0.14
dyspnéique,dyspnéique,ADJ,f,0.14
dyspnéiques,dyspnéique,ADJ,f,0.14
déambulante,déambulant,ADJ,f,0.14
déclose,déclos,ADJ,f,0.14
décloses,déclos,ADJ,f,0.14
défilantes,défilant,ADJ,f,0.14
délibérative,délibératif,ADJ,f,0.14
démotique,démotique,ADJ,f,0.14
démystificatrice,démystificateur,ADJ,f,0.14
désinfectante,désinfectant,ADJ,f,0.14
désinfectantes,désinfectant,ADJ,f,0.14
désobéissante,désobéissant,ADJ,f,0.14
détersive,détersif,ADJ,f,0.14
détrônée,détrôné,ADJ,f,0.14
dînatoires,dînatoire,ADJ,f,0.14
eczémateuses,eczémateux,ADJ,f,0.14
emperlousées,emperlousé,ADJ,f,0.14
encolérée,encoléré,ADJ,f,0.14
endogène,endogène,ADJ,f,0.14
endormante,endormant,ADJ,f,0.14
enseignée,enseigné,ADJ,f,0.14
entichée,entiché,ADJ,f,0.14
euclidienne,euclidien,ADJ,f,0.14
exclamative,exclamatif,ADJ,f,0.14
excrémentielle,excrémentiel,ADJ,f,0.14
expurgée,expurgé,ADJ,f,0.14
extasiantes,extasiant,ADJ,f,0.14
exécutoire,exécutoire,ADJ,f,0.14
fanny,fanny,ADJ,f,0.14
fantasmatique,fantasmatique,ADJ,f,0.14
fantomale,fantomal,ADJ,f,0.14
fantomales,fantomal,ADJ,f,0.14
faunesque,faunesque,ADJ,f,0.14
fibromateuse,fibromateux,ADJ,f,0.14
fienteuse,fienteux,ADJ,f,0.14
flirteuse,flirteur,ADJ,f,0.14
flirteuses,flirteur,ADJ,f,0.14
fongueuse,fongueux,ADJ,f,0.14
fongueuses,fongueux,ADJ,f,0.14
fractionnelles,fractionnel,ADJ,f,0.14
franco-belge,franco-belge,ADJ,f,0.14
franco-mongole,franco-mongol,ADJ,f,0.14
franco-turque,franco-turque,ADJ,f,0.14
frigorifiques,frigorifique,ADJ,f,0.14
frustrante,frustrant,ADJ,f,0.14
frustrantes,frustrant,ADJ,f,0.14
frétillarde,frétillard,ADJ,f,0.14
gainées,gainé,ADJ,f,0.14
galloise,gallois,ADJ,f,0.14
galloises,gallois,ADJ,f,0.14
gambadante,gambadant,ADJ,f,0.14
gargouillante,gargouillant,ADJ,f,0.14
gauchisante,gauchisant,ADJ,f,0.14
gauchisantes,gauchisant,ADJ,f,0.14
germinale,germinal,ADJ,f,0.14
gestionnaire,gestionnaire,ADJ,f,0.14
goménolée,goménolé,ADJ,f,0.14
graduelle,graduel,ADJ,f,0.14
gravissime,gravissime,ADJ,f,0.14
gribiche,gribiche,ADJ,f,0.14
grignoteuses,grignoteur,ADJ,f,0.14
grippe-sous,grippe-sou,ADJ,f,0.14
grisonne,grison,ADJ,f,0.14
gustative,gustatif,ADJ,f,0.14
gustatives,gustatif,ADJ,f,0.14
gymnique,gymnique,ADJ,f,0.14
gymniques,gymnique,ADJ,f,0.14
gypseuse,gypseux,ADJ,f,0.14
gâcheuse,gâcheur,ADJ,f,0.14
hauturière,hauturier,ADJ,f,0.14
hawaiienne,hawaiien,ADJ,f,0.14
hawaiiennes,hawaiien,ADJ,f,0.14
hercyniennes,hercynien,ADJ,f,0.14
