,Word,lemme,cgram,genre,freqlemlivres
12197,civiles,civil,ADJ,f,28.51
12200,carrée,carré,ADJ,f,27.77
12201,carrées,carré,ADJ,f,27.77
12204,telles,telles,ADJ:ind,f,27.16
12205,infinie,infini,ADJ,f,27.03
12206,infinies,infini,ADJ,f,27.03
12207,coupée,coupé,ADJ,f,26.96
12208,coupées,coupé,ADJ,f,26.96
12209,laide,laid,ADJ,f,26.82
12211,directe,direct,ADJ,f,26.69
12212,directes,direct,ADJ,f,26.69
12213,violette,violet,ADJ,f,26.28
12215,banale,banal,ADJ,f,26.22
12219,levée,levé,ADJ,f,26.01
12220,levées,levé,ADJ,f,26.01
12221,amie,ami,ADJ,f,25.95
12222,amies,ami,ADJ,f,25.95
12223,alliée,allié,ADJ,f,25.68
12224,alliées,allié,ADJ,f,25.68
12229,inattendue,inattendu,ADJ,f,25.14
12230,inattendues,inattendu,ADJ,f,25.14
12231,espagnole,espagnol,ADJ,f,25.0
12232,espagnoles,espagnol,ADJ,f,25.0
12233,divine,divin,ADJ,f,24.93
12234,divines,divin,ADJ,f,24.93
12235,internationale,international,ADJ,f,24.86
12236,internationales,international,ADJ,f,24.86
12237,immédiate,immédiat,ADJ,f,24.59
12238,immédiates,immédiat,ADJ,f,24.59
12239,compliquée,compliqué,ADJ,f,24.46
12240,compliquées,compliqué,ADJ,f,24.46
12241,abandonnée,abandonné,ADJ,f,24.39
12242,abandonnées,abandonné,ADJ,f,24.39
12247,précédente,précédent,ADJ,f,24.12
12248,précédentes,précédent,ADJ,f,24.12
12251,maternelle,maternel,ADJ,f,23.72
12252,maternelles,maternel,ADJ,f,23.72
12257,récente,récent,ADJ,f,23.45
12258,récentes,récent,ADJ,f,23.45
12259,souriante,souriant,ADJ,f,23.45
12261,fatale,fatal,ADJ,f,23.38
12263,étonnée,étonné,ADJ,f,23.31
12265,innocente,innocent,ADJ,f,23.11
12266,innocentes,innocent,ADJ,f,23.11
12267,amicale,amical,ADJ,f,23.04
12268,amicales,amical,ADJ,f,23.04
12269,essentielle,essentiel,ADJ,f,23.04
12270,essentielles,essentiel,ADJ,f,23.04
12271,subtile,subtil,ADJ,f,22.91
12272,subtiles,subtil,ADJ,f,22.91
12273,cassée,cassé,ADJ,f,22.84
12274,cassées,cassé,ADJ,f,22.84
12275,locale,local,ADJ,f,22.84
12276,locales,local,ADJ,f,22.84
12279,grossière,grossier,ADJ,f,22.57
12283,massive,massif,ADJ,f,22.3
12284,massives,massif,ADJ,f,22.3
12285,ardente,ardent,ADJ,f,21.89
12287,privée,privé,ADJ,f,21.89
12288,privées,privé,ADJ,f,21.89
12289,naïve,naïf,ADJ,f,21.62
12291,pointue,pointu,ADJ,f,21.62
12292,pointues,pointu,ADJ,f,21.62
12295,chrétienne,chrétien,ADJ,f,21.55
12296,chrétiennes,chrétien,ADJ,f,21.55
12297,romaine,romain,ADJ,f,21.55
12298,romaines,romain,ADJ,f,21.55
12299,géante,géant,ADJ,f,21.42
12300,géantes,géant,ADJ,f,21.42
12301,singulière,singulier,ADJ,f,21.42
12302,singulières,singulier,ADJ,f,21.42
12303,aérienne,aérien,ADJ,f,21.15
12304,aériennes,aérien,ADJ,f,21.15
12305,armée,armé,ADJ,f,21.08
12306,armées,armé,ADJ,f,21.08
12309,incertaine,incertain,ADJ,f,20.95
12311,inquiétante,inquiétant,ADJ,f,20.88
12315,peinte,peint,ADJ,f,20.74
12316,peintes,peint,ADJ,f,20.74
12317,remplie,rempli,ADJ,f,20.74
12318,remplies,rempli,ADJ,f,20.74
12319,actuelle,actuel,ADJ,f,20.68
12320,actuelles,actuel,ADJ,f,20.68
12321,professionnelle,professionnel,ADJ,f,20.61
12322,professionnelles,professionnel,ADJ,f,20.61
12323,sexuelle,sexuel,ADJ,f,20.54
12324,sexuelles,sexuel,ADJ,f,20.54
12325,prudente,prudent,ADJ,f,20.41
12329,courante,courant,ADJ,f,20.14
12330,courantes,courant,ADJ,f,20.14
12333,éclatante,éclatant,ADJ,f,20.14
12335,exceptionnelle,exceptionnel,ADJ,f,20.07
12336,exceptionnelles,exceptionnel,ADJ,f,20.07
12339,arrivée,arrivé,ADJ,f,20.0
12340,arrivées,arrivé,ADJ,f,20.0
12341,sanglante,sanglant,ADJ,f,20.0
12342,sanglantes,sanglant,ADJ,f,20.0
12343,mûre,mûr,ADJ,f,19.73
12344,mûres,mûr,ADJ,f,19.73
12345,surprenante,surprenant,ADJ,f,19.73
12346,surprenantes,surprenant,ADJ,f,19.73
12347,solennelle,solennel,ADJ,f,19.66
12351,finale,final,ADJ,f,19.39
12352,finales,final,ADJ,f,19.39
12353,apparente,apparent,ADJ,f,19.32
12354,apparentes,apparent,ADJ,f,19.32
12357,effrayante,effrayant,ADJ,f,19.19
12359,impériale,impérial,ADJ,f,19.12
12361,ennemie,ennemi,ADJ,f,19.05
12362,ennemies,ennemi,ADJ,f,19.05
12364,successives,successif,ADJ,f,18.99
12365,suffisante,suffisant,ADJ,f,18.99
12366,suffisantes,suffisant,ADJ,f,18.99
12367,amusante,amusant,ADJ,f,18.85
12368,amusantes,amusant,ADJ,f,18.85
12369,chérie,chéri,ADJ,f,18.78
12373,oubliée,oublié,ADJ,f,18.72
12374,oubliées,oublié,ADJ,f,18.72
12375,saines,sain,ADJ,f,18.65
12376,finie,fini,ADJ,f,18.58
12380,brûlée,brûlé,ADJ,f,18.31
12381,brûlées,brûlé,ADJ,f,18.31
12386,perpétuelle,perpétuel,ADJ,f,18.24
12388,éteinte,éteint,ADJ,f,17.91
12390,clandestine,clandestin,ADJ,f,17.64
12394,éclairée,éclairé,ADJ,f,17.64
12395,éclairées,éclairé,ADJ,f,17.64
12396,blessée,blessé,ADJ,f,17.57
12397,blessées,blessé,ADJ,f,17.57
12400,maudite,maudit,ADJ,f,17.5
12404,savante,savant,ADJ,f,17.3
12405,savantes,savant,ADJ,f,17.3
12406,croisée,croisé,ADJ,f,17.23
12407,croisées,croisé,ADJ,f,17.23
12408,habillée,habillé,ADJ,f,17.23
12410,sentimentale,sentimental,ADJ,f,17.16
12412,usée,usé,ADJ,f,17.09
12413,usées,usé,ADJ,f,17.09
12414,urgente,urgent,ADJ,f,16.96
12415,urgentes,urgent,ADJ,f,16.96
12416,inférieure,inférieur,ADJ,f,16.89
12417,inférieures,inférieur,ADJ,f,16.89
12418,matérielle,matériel,ADJ,f,16.89
12419,matérielles,matériel,ADJ,f,16.89
12424,bruyante,bruyant,ADJ,f,16.82
12426,constante,constant,ADJ,f,16.82
12427,constantes,constant,ADJ,f,16.82
12430,suspecte,suspect,ADJ,f,16.82
12434,impatiente,impatient,ADJ,f,16.76
12436,postale,postal,ADJ,f,16.76
12437,postales,postal,ADJ,f,16.76
12438,écartée,écarté,ADJ,f,16.76
12442,polie,poli,ADJ,f,16.69
12444,rassurante,rassurant,ADJ,f,16.69
12450,subite,subit,ADJ,f,16.49
12452,aînée,aîné,ADJ,f,16.42
12454,brisée,brisé,ADJ,f,16.42
12456,désespérée,désespéré,ADJ,f,16.35
12458,idéale,idéal,ADJ,f,16.35
12459,idéales,idéal,ADJ,f,16.35
12460,mondiale,mondial,ADJ,f,16.35
12461,mondiales,mondial,ADJ,f,16.35
12462,sure,sur,ADJ,f,16.22
12463,sures,sur,ADJ,f,16.22
12464,floue,flou,ADJ,f,16.15
12465,floues,flou,ADJ,f,16.15
12466,dite,dit,ADJ,f,16.08
12467,dites,dit,ADJ,f,16.08
12468,maîtresse,maître,ADJ,f,16.08
12469,maîtresses,maître,ADJ,f,16.08
12472,décisive,décisif,ADJ,f,16.01
12473,décisives,décisif,ADJ,f,16.01
12474,douteuse,douteux,ADJ,f,15.95
12475,douteuses,douteux,ADJ,f,15.95
12476,agressive,agressif,ADJ,f,15.88
12477,agressives,agressif,ADJ,f,15.88
12478,crue,cru,ADJ,f,15.88
12479,crues,cru,ADJ,f,15.88
12480,européenne,européen,ADJ,f,15.88
12481,européennes,européen,ADJ,f,15.88
12482,ouvrière,ouvrier,ADJ,f,15.88
12483,ouvrières,ouvrier,ADJ,f,15.88
12486,collective,collectif,ADJ,f,15.68
12487,collectives,collectif,ADJ,f,15.68
12488,occidentale,occidental,ADJ,f,15.61
12489,occidentales,occidental,ADJ,f,15.61
12490,vitrée,vitré,ADJ,f,15.61
12491,vitrées,vitré,ADJ,f,15.61
12492,excessive,excessif,ADJ,f,15.54
12493,excessives,excessif,ADJ,f,15.54
12494,satisfaite,satisfait,ADJ,f,15.54
12495,satisfaites,satisfait,ADJ,f,15.54
12496,cuite,cuit,ADJ,f,15.41
12497,cuites,cuit,ADJ,f,15.41
12498,verticale,vertical,ADJ,f,15.41
12499,verticales,vertical,ADJ,f,15.41
12500,interdite,interdit,ADJ,f,15.34
12501,interdites,interdit,ADJ,f,15.34
12504,cachée,caché,ADJ,f,15.27
12505,cachées,caché,ADJ,f,15.27
12506,couchée,couché,ADJ,f,15.2
12510,inouïe,inouï,ADJ,f,15.2
12514,traditionnelle,traditionnel,ADJ,f,15.2
12515,traditionnelles,traditionnel,ADJ,f,15.2
12516,universelle,universel,ADJ,f,15.14
12517,universelles,universel,ADJ,f,15.14
12518,jointe,joint,ADJ,f,15.0
12519,jointes,joint,ADJ,f,15.0
12520,couverte,couvert,ADJ,f,14.93
12521,couvertes,couvert,ADJ,f,14.93
12522,patiente,patient,ADJ,f,14.93
12523,patientes,patient,ADJ,f,14.93
12524,disparue,disparu,ADJ,f,14.8
12525,disparues,disparu,ADJ,f,14.8
12526,isolée,isolé,ADJ,f,14.8
12527,isolées,isolé,ADJ,f,14.8
12528,passionnée,passionné,ADJ,f,14.8
12530,permanente,permanent,ADJ,f,14.8
12531,permanentes,permanent,ADJ,f,14.8
12536,rendue,rendu,ADJ,f,14.73
12537,rendues,rendu,ADJ,f,14.73
12544,allumée,allumé,ADJ,f,14.59
12546,consciente,conscient,ADJ,f,14.59
12547,conscientes,conscient,ADJ,f,14.59
12550,municipale,municipal,ADJ,f,14.53
12551,municipales,municipal,ADJ,f,14.53
12552,spirituelle,spirituel,ADJ,f,14.53
12553,spirituelles,spirituel,ADJ,f,14.53
12554,tombée,tombé,ADJ,f,14.53
12555,tombées,tombé,ADJ,f,14.53
12556,opposée,opposé,ADJ,f,14.46
12557,opposées,opposé,ADJ,f,14.46
12558,stricte,strict,ADJ,f,14.39
12559,strictes,strict,ADJ,f,14.39
12562,orientale,oriental,ADJ,f,14.32
12563,orientales,oriental,ADJ,f,14.32
12564,animale,animal,ADJ,f,14.19
12565,animales,animal,ADJ,f,14.19
12566,assurée,assuré,ADJ,f,14.19
12567,assurées,assuré,ADJ,f,14.19
12568,relative,relatif,ADJ,f,14.05
12569,relatives,relatif,ADJ,f,14.05
12570,émouvante,émouvant,ADJ,f,14.05
12572,favorite,favori,ADJ,f,13.99
12573,favorites,favori,ADJ,f,13.99
12578,natale,natal,ADJ,f,13.92
12580,paternelle,paternel,ADJ,f,13.92
12582,épuisée,épuisé,ADJ,f,13.92
12586,unie,uni,ADJ,f,13.78
12587,unies,uni,ADJ,f,13.78
12588,active,actif,ADJ,f,13.65
12589,actives,actif,ADJ,f,13.65
12590,donnée,donné,ADJ,f,13.65
12591,données,donné,ADJ,f,13.65
12592,mignonne,mignon,ADJ,f,13.58
12594,capitale,capital,ADJ,f,13.51
12595,capitales,capital,ADJ,f,13.51
12596,forcée,forcé,ADJ,f,13.51
12597,forcées,forcé,ADJ,f,13.51
12598,ravissante,ravissant,ADJ,f,13.51
12600,posée,posé,ADJ,f,13.45
12601,posées,posé,ADJ,f,13.45
12604,infernale,infernal,ADJ,f,13.38
12608,flottante,flottant,ADJ,f,13.31
12626,éventuelle,éventuel,ADJ,f,13.18
12627,éventuelles,éventuel,ADJ,f,13.18
12628,gratuite,gratuit,ADJ,f,13.11
12629,gratuites,gratuit,ADJ,f,13.11
12630,romane,roman,ADJ,f,13.11
12632,souterraine,souterrain,ADJ,f,13.04
12633,souterraines,souterrain,ADJ,f,13.04
12640,aimée,aimé,ADJ,f,12.77
12644,coloniale,colonial,ADJ,f,12.7
12645,coloniales,colonial,ADJ,f,12.7
12646,tirée,tiré,ADJ,f,12.7
12647,tirées,tiré,ADJ,f,12.7
12650,latine,latin,ADJ,f,12.64
12652,allongée,allongé,ADJ,f,12.57
12654,détachée,détaché,ADJ,f,12.5
12655,détachées,détaché,ADJ,f,12.5
12658,conséquente,conséquent,ADJ,f,12.43
12660,désolée,désolé,ADJ,f,12.43
12662,enceinte,enceinte,ADJ,f,12.43
12663,enceintes,enceinte,ADJ,f,12.43
12670,mate,mat,ADJ,f,12.36
12671,mates,mat,ADJ,f,12.36
12675,incessantes,incessant,ADJ,f,12.23
12676,artificielle,artificiel,ADJ,f,12.16
12677,artificielles,artificiel,ADJ,f,12.16
12678,éloignée,éloigné,ADJ,f,12.16
12679,éloignées,éloigné,ADJ,f,12.16
12680,africaine,africain,ADJ,f,12.09
12681,africaines,africain,ADJ,f,12.09
12682,fréquente,fréquent,ADJ,f,12.09
12683,fréquentes,fréquent,ADJ,f,12.09
12690,émue,ému,ADJ,f,12.09
12694,monumentale,monumental,ADJ,f,12.03
12700,médicale,médical,ADJ,f,11.89
12701,médicales,médical,ADJ,f,11.89
12702,suspendue,suspendu,ADJ,f,11.89
12703,suspendues,suspendu,ADJ,f,11.89
12706,battue,battu,ADJ,f,11.82
12707,battues,battu,ADJ,f,11.82
12708,dressée,dressé,ADJ,f,11.82
12710,figée,figé,ADJ,f,11.82
12720,majeure,majeur,ADJ,f,11.55
12721,majeures,majeur,ADJ,f,11.55
12730,occupée,occupé,ADJ,f,11.42
12731,occupées,occupé,ADJ,f,11.42
12732,abstraite,abstrait,ADJ,f,11.35
12734,convaincue,convaincu,ADJ,f,11.35
12738,mentale,mental,ADJ,f,11.35
12739,mentales,mental,ADJ,f,11.35
12740,résolue,résolu,ADJ,f,11.28
12742,indienne,indien,ADJ,f,11.22
12743,indiennes,indien,ADJ,f,11.22
12744,avancée,avancé,ADJ,f,11.15
12745,avancées,avancé,ADJ,f,11.15
12752,administrative,administratif,ADJ,f,11.08
12753,administratives,administratif,ADJ,f,11.08
12754,foncée,foncé,ADJ,f,11.08
12766,penchée,penché,ADJ,f,11.01
12768,préférée,préféré,ADJ,f,11.01
12769,préférées,préféré,ADJ,f,11.01
12770,salée,salé,ADJ,f,11.01
12771,salées,salé,ADJ,f,11.01
12772,choisie,choisi,ADJ,f,10.95
12773,choisies,choisi,ADJ,f,10.95
12776,meurtrière,meurtrier,ADJ,f,10.88
12777,meurtrières,meurtrier,ADJ,f,10.88
12778,inconsciente,inconscient,ADJ,f,10.74
12780,mariée,marié,ADJ,f,10.74
12781,mariées,marié,ADJ,f,10.74
12782,matinale,matinal,ADJ,f,10.74
12784,arrêtée,arrêté,ADJ,f,10.68
12785,arrêtées,arrêté,ADJ,f,10.68
12788,protectrice,protecteur,ADJ,f,10.68
12790,sensuelle,sensuel,ADJ,f,10.68
12794,déçue,déçu,ADJ,f,10.61
12796,sereine,serein,ADJ,f,10.61
12798,accomplie,accompli,ADJ,f,10.54
12799,accomplies,accompli,ADJ,f,10.54
12802,musicale,musical,ADJ,f,10.54
12803,musicales,musical,ADJ,f,10.54
12804,originale,original,ADJ,f,10.54
12805,originales,original,ADJ,f,10.54
12808,turque,turc,ADJ,f,10.54
12809,turques,turc,ADJ,f,10.54
12814,compacte,compact,ADJ,f,10.47
12815,compactes,compact,ADJ,f,10.47
12816,horizontale,horizontal,ADJ,f,10.47
12817,horizontales,horizontal,ADJ,f,10.47
12822,paysanne,paysan,ADJ,f,10.41
12823,paysannes,paysan,ADJ,f,10.41
12826,vêtue,vêtu,ADJ,f,10.41
12838,antérieure,antérieur,ADJ,f,10.27
12839,antérieures,antérieur,ADJ,f,10.27
12844,fraternelle,fraternel,ADJ,f,10.27
12851,géniale,génial,ADJ,f,10.2
12853,parfumée,parfumé,ADJ,f,10.2
12855,primitive,primitif,ADJ,f,10.2
12856,primitives,primitif,ADJ,f,10.2
12857,écrasée,écrasé,ADJ,f,10.2
12859,fleurie,fleuri,ADJ,f,10.14
12861,masculine,masculin,ADJ,f,10.14
12862,masculines,masculin,ADJ,f,10.14
12863,relevée,relevé,ADJ,f,10.14
12864,relevées,relevé,ADJ,f,10.14
12865,veuve,veuf,ADJ,f,10.14
12866,veuves,veuf,ADJ,f,10.14
12867,décidée,décidé,ADJ,f,10.07
12868,décidées,décidé,ADJ,f,10.07
12869,découverte,découvert,ADJ,f,10.07
12870,découvertes,découvert,ADJ,f,10.07
12875,libérée,libéré,ADJ,f,10.0
12876,libérées,libéré,ADJ,f,10.0
12879,souveraine,souverain,ADJ,f,10.0
12880,souveraines,souverain,ADJ,f,10.0
12881,tardive,tardif,ADJ,f,10.0
12882,tardives,tardif,ADJ,f,10.0
12885,agitée,agité,ADJ,f,9.86
12887,bretonne,breton,ADJ,f,9.86
12889,défaite,défait,ADJ,f,9.86
12890,défaites,défait,ADJ,f,9.86
12891,gourmande,gourmand,ADJ,f,9.86
12892,gourmandes,gourmand,ADJ,f,9.86
12893,impressionnante,impressionnant,ADJ,f,9.86
12894,impressionnantes,impressionnant,ADJ,f,9.86
12895,maintes,maintes,ADJ:ind,f,9.86
12901,soignée,soigné,ADJ,f,9.8
12903,vitale,vital,ADJ,f,9.8
12904,vitales,vital,ADJ,f,9.8
12905,commerciale,commercial,ADJ,f,9.73
12906,commerciales,commercial,ADJ,f,9.73
12909,culturelle,culturel,ADJ,f,9.73
12910,culturelles,culturel,ADJ,f,9.73
12911,fumée,fumé,ADJ,f,9.73
12912,fumées,fumé,ADJ,f,9.73
12913,plaisante,plaisant,ADJ,f,9.73
12916,réduite,réduit,ADJ,f,9.73
12917,réduites,réduit,ADJ,f,9.73
12918,touchante,touchant,ADJ,f,9.73
12920,continues,continu,ADJ,f,9.66
12923,conjugale,conjugal,ADJ,f,9.59
12924,conjugales,conjugal,ADJ,f,9.59
12933,colorée,coloré,ADJ,f,9.53
12934,colorées,coloré,ADJ,f,9.53
12941,distincte,distinct,ADJ,f,9.46
12942,distinctes,distinct,ADJ,f,9.46
12949,indépendantes,indépendant,ADJ,f,9.46
12950,privilégiée,privilégié,ADJ,f,9.46
12951,privilégiées,privilégié,ADJ,f,9.46
12952,tenue,tenu,ADJ,f,9.46
12953,tenues,tenu,ADJ,f,9.46
12954,écrite,écrit,ADJ,f,9.46
12955,écrites,écrit,ADJ,f,9.46
12956,distinguée,distingué,ADJ,f,9.39
12962,imposante,imposant,ADJ,f,9.39
12964,sportive,sportif,ADJ,f,9.39
12965,sportives,sportif,ADJ,f,9.39
12966,financière,financier,ADJ,f,9.32
12967,financières,financier,ADJ,f,9.32
12968,jetée,jeté,ADJ,f,9.32
12969,jetées,jeté,ADJ,f,9.32
12982,fondamentale,fondamental,ADJ,f,9.19
12983,fondamentales,fondamental,ADJ,f,9.19
12986,reconnaissante,reconnaissant,ADJ,f,9.19
12990,communale,communal,ADJ,f,9.12
12991,communales,communal,ADJ,f,9.12
12994,marchande,marchand,ADJ,f,9.12
12998,ménagère,ménager,ADJ,f,9.12
12999,ménagères,ménager,ADJ,f,9.12
13000,revenue,revenu,ADJ,f,9.12
13002,suivie,suivi,ADJ,f,9.12
13003,suivies,suivi,ADJ,f,9.12
13006,voulue,voulu,ADJ,f,9.12
13007,voulues,voulu,ADJ,f,9.12
13008,blindée,blindé,ADJ,f,9.05
13010,colossale,colossal,ADJ,f,9.05
13012,formelle,formel,ADJ,f,9.05
13013,formelles,formel,ADJ,f,9.05
13016,placée,placé,ADJ,f,9.05
13017,placées,placé,ADJ,f,9.05
13020,sucrée,sucré,ADJ,f,9.05
13021,sucrées,sucré,ADJ,f,9.05
13029,jumelles,jumeau,ADJ,f,8.99
13036,troublante,troublant,ADJ,f,8.99
13038,animée,animé,ADJ,f,8.92
13039,animées,animé,ADJ,f,8.92
13044,continue,continue,ADJ,f,8.85
13047,guerrière,guerrier,ADJ,f,8.85
13051,républicaine,républicain,ADJ,f,8.85
13052,républicaines,républicain,ADJ,f,8.85
13053,végétale,végétal,ADJ,f,8.85
13054,végétales,végétal,ADJ,f,8.85
13055,minérale,minéral,ADJ,f,8.78
13056,minérales,minéral,ADJ,f,8.78
13057,navale,naval,ADJ,f,8.78
13058,navales,naval,ADJ,f,8.78
13063,volée,volé,ADJ,f,8.72
13064,volées,volé,ADJ,f,8.72
13067,brute,brut,ADJ,f,8.65
13068,brutes,brut,ADJ,f,8.65
13069,chargée,chargé,ADJ,f,8.65
13070,chargées,chargé,ADJ,f,8.65
13074,butée,buté,ADJ,f,8.58
13086,issue,issu,ADJ,f,8.51
13087,issues,issu,ADJ,f,8.51
13088,ravie,ravi,ADJ,f,8.51
13090,tournée,tourné,ADJ,f,8.51
13091,tournées,tourné,ADJ,f,8.51
13092,criminelle,criminel,ADJ,f,8.45
13093,criminelles,criminel,ADJ,f,8.45
13104,montante,montant,ADJ,f,8.38
13106,établie,établi,ADJ,f,8.38
13107,établies,établi,ADJ,f,8.38
13116,ensoleillée,ensoleillé,ADJ,f,8.31
13122,négative,négatif,ADJ,f,8.31
13123,négatives,négatif,ADJ,f,8.31
13134,réservée,réservé,ADJ,f,8.24
13135,réservées,réservé,ADJ,f,8.24
13136,correcte,correct,ADJ,f,8.18
13137,correctes,correct,ADJ,f,8.18
13138,satisfaisante,satisfaisant,ADJ,f,8.18
13139,satisfaisantes,satisfaisant,ADJ,f,8.18
13140,séduisante,séduisant,ADJ,f,8.18
13142,bouillante,bouillant,ADJ,f,8.11
13146,censée,censé,ADJ,f,8.11
13147,censées,censé,ADJ,f,8.11
13148,individuelle,individuel,ADJ,f,8.11
13149,individuelles,individuel,ADJ,f,8.11
13150,inégale,inégal,ADJ,f,8.11
13152,obligée,obligé,ADJ,f,8.11
13153,obligées,obligé,ADJ,f,8.11
13154,radicale,radical,ADJ,f,8.11
13155,radicales,radical,ADJ,f,8.11
13158,contenue,contenu,ADJ,f,8.04
13159,contenues,contenu,ADJ,f,8.04
13163,rangée,rangé,ADJ,f,8.04
13164,rangées,rangé,ADJ,f,8.04
13165,enchantée,enchanté,ADJ,f,7.97
13167,spontanée,spontané,ADJ,f,7.97
13169,théâtrale,théâtral,ADJ,f,7.97
13170,théâtrales,théâtral,ADJ,f,7.97
13171,troublée,troublé,ADJ,f,7.97
13175,anormale,anormal,ADJ,f,7.91
13179,arrondie,arrondi,ADJ,f,7.84
13181,exigeante,exigeant,ADJ,f,7.84
13185,fulgurante,fulgurant,ADJ,f,7.84
13187,nommée,nommé,ADJ,f,7.84
13188,nommées,nommé,ADJ,f,7.84
13189,aisée,aisé,ADJ,f,7.77
13190,aisées,aisé,ADJ,f,7.77
13191,intéressée,intéressé,ADJ,f,7.77
13192,intéressées,intéressé,ADJ,f,7.77
13195,industrielle,industriel,ADJ,f,7.7
13196,industrielles,industriel,ADJ,f,7.7
13197,nazie,nazi,ADJ,f,7.7
13199,positive,positif,ADJ,f,7.7
13200,positives,positif,ADJ,f,7.7
13201,pressante,pressant,ADJ,f,7.7
13203,respective,respectif,ADJ,f,7.7
13204,respectives,respectif,ADJ,f,7.7
13205,reçue,reçu,ADJ,f,7.7
13206,reçues,reçu,ADJ,f,7.7
13207,réussie,réussi,ADJ,f,7.7
13208,réussies,réussi,ADJ,f,7.7
13209,imminente,imminent,ADJ,f,7.64
13211,irrégulière,irrégulier,ADJ,f,7.64
13217,prétendue,prétendu,ADJ,f,7.64
13219,retenue,retenu,ADJ,f,7.64
13220,retenues,retenu,ADJ,f,7.64
13221,changée,changé,ADJ,f,7.57
13222,changées,changé,ADJ,f,7.57
13223,douée,doué,ADJ,f,7.57
13228,grillées,grillé,ADJ,f,7.57
13231,inaperçue,inaperçu,ADJ,f,7.57
13235,bienveillante,bienveillant,ADJ,f,7.5
13237,distante,distant,ADJ,f,7.5
13243,organisée,organisé,ADJ,f,7.5
13244,organisées,organisé,ADJ,f,7.5
13247,adolescente,adolescent,ADJ,f,7.43
13248,adolescentes,adolescent,ADJ,f,7.43
13249,algérienne,algérien,ADJ,f,7.43
13250,algériennes,algérien,ADJ,f,7.43
13251,croissante,croissant,ADJ,f,7.43
13252,croissantes,croissant,ADJ,f,7.43
13255,détendue,détendu,ADJ,f,7.43
13257,exclusive,exclusif,ADJ,f,7.43
13258,exclusives,exclusif,ADJ,f,7.43
13265,autrichienne,autrichien,ADJ,f,7.36
13275,flagrante,flagrant,ADJ,f,7.36
13279,loyale,loyal,ADJ,f,7.36
13285,marquée,marqué,ADJ,f,7.3
13286,marquées,marqué,ADJ,f,7.3
13289,séparée,séparé,ADJ,f,7.3
13290,séparées,séparé,ADJ,f,7.3
13291,attachée,attaché,ADJ,f,7.23
13292,attachées,attaché,ADJ,f,7.23
13293,attendue,attendu,ADJ,f,7.23
13294,attendues,attendu,ADJ,f,7.23
13295,initiale,initial,ADJ,f,7.23
13296,initiales,initial,ADJ,f,7.23
13297,libérale,libéral,ADJ,f,7.23
13298,libérales,libéral,ADJ,f,7.23
13299,passive,passif,ADJ,f,7.23
13309,inhabituelle,inhabituel,ADJ,f,7.16
13317,plantée,planté,ADJ,f,7.16
13318,plantées,planté,ADJ,f,7.16
13323,abattue,abattu,ADJ,f,7.09
13327,concrète,concret,ADJ,f,7.09
13328,concrètes,concret,ADJ,f,7.09
13335,musulmane,musulman,ADJ,f,7.09
13336,musulmanes,musulman,ADJ,f,7.09
13339,tournante,tournant,ADJ,f,7.09
13341,vaincue,vaincu,ADJ,f,7.09
13343,abondante,abondant,ADJ,f,7.03
13344,abondantes,abondant,ADJ,f,7.03
13351,nourrie,nourri,ADJ,f,7.03
13353,passionnante,passionnant,ADJ,f,7.03
13355,taillée,taillé,ADJ,f,7.03
13359,écrasante,écrasant,ADJ,f,7.03
13367,gardienne,gardien,ADJ,f,6.96
13379,cultivée,cultivé,ADJ,f,6.89
13380,cultivées,cultivé,ADJ,f,6.89
13391,bouleversée,bouleversé,ADJ,f,6.82
13393,due,dû,ADJ,f,6.82
13394,dues,dû,ADJ,f,6.82
13399,passagère,passager,ADJ,f,6.82
13405,policière,policier,ADJ,f,6.82
13406,policières,policier,ADJ,f,6.82
13411,syrienne,syrien,ADJ,f,6.82
13412,syriennes,syrien,ADJ,f,6.82
13417,atteinte,atteint,ADJ,f,6.76
13418,atteintes,atteint,ADJ,f,6.76
13421,continuelle,continuel,ADJ,f,6.76
13427,ferrée,ferré,ADJ,f,6.76
13428,ferrées,ferré,ADJ,f,6.76
13431,verbale,verbal,ADJ,f,6.76
13432,verbales,verbal,ADJ,f,6.76
13433,achevée,achevé,ADJ,f,6.69
13434,achevées,achevé,ADJ,f,6.69
13439,réfléchie,réfléchi,ADJ,f,6.69
13441,sauve,sauf,ADJ,f,6.69
13445,contemporaine,contemporain,ADJ,f,6.62
13446,contemporaines,contemporain,ADJ,f,6.62
13449,mineure,mineur,ADJ,f,6.62
13450,mineures,mineur,ADJ,f,6.62
13455,sujette,sujet,ADJ,f,6.62
13456,sujettes,sujet,ADJ,f,6.62
13457,tropicale,tropical,ADJ,f,6.62
13458,tropicales,tropical,ADJ,f,6.62
13461,coquette,coquet,ADJ,f,6.55
13469,montée,monté,ADJ,f,6.55
13470,montées,monté,ADJ,f,6.55
13481,légale,légal,ADJ,f,6.49
13482,légales,légal,ADJ,f,6.49
13483,originelle,originel,ADJ,f,6.49
13487,prolongée,prolongé,ADJ,f,6.49
13491,répétée,répété,ADJ,f,6.49
13492,répétées,répété,ADJ,f,6.49
13499,forestière,forestier,ADJ,f,6.42
13500,forestières,forestier,ADJ,f,6.42
13503,normande,normand,ADJ,f,6.42
13507,dégagée,dégagé,ADJ,f,6.35
13511,limitée,limité,ADJ,f,6.35
13512,limitées,limité,ADJ,f,6.35
