"Word","lemme","cgram","genre","nombre","freqlemlivres"
"laquais","laquais","NOM","m","","2.36"
"lie","lie","NOM","f","s","2.36"
"lies","lie","NOM","f","p","2.36"
"lingot","lingot","NOM","m","s","2.36"
"lingots","lingot","NOM","m","p","2.36"
"loriot","loriot","NOM","m","s","2.36"
"loriots","loriot","NOM","m","p","2.36"
"louveteau","louveteau","NOM","m","s","2.36"
"louveteaux","louveteau","NOM","m","p","2.36"
"mandibule","mandibule","NOM","f","s","2.36"
"mandibules","mandibule","NOM","f","p","2.36"
"marmot","marmot","NOM","m","s","2.36"
"marmots","marmot","NOM","m","p","2.36"
"minceur","minceur","NOM","f","s","2.36"
"minceurs","minceur","NOM","f","p","2.36"
"minuterie","minuterie","NOM","f","s","2.36"
"minuteries","minuterie","NOM","f","p","2.36"
"modulation","modulation","NOM","f","s","2.36"
"modulations","modulation","NOM","f","p","2.36"
"modération","modération","NOM","f","s","2.36"
"modérations","modération","NOM","f","p","2.36"
"multiplication","multiplication","NOM","f","s","2.36"
"multiplications","multiplication","NOM","f","p","2.36"
"narrateur","narrateur","NOM","m","s","2.36"
"narratrice","narrateur","NOM","f","s","2.36"
"narratrices","narrateur","NOM","f","p","2.36"
"obédience","obédience","NOM","f","s","2.36"
"obédiences","obédience","NOM","f","p","2.36"
"ouvreur","ouvreur","NOM","m","s","2.36"
"ouvreurs","ouvreur","NOM","m","p","2.36"
"ouvreuse","ouvreur","NOM","f","s","2.36"
"ouvreuses","ouvreur","NOM","f","p","2.36"
"ouzo","ouzo","NOM","m","s","2.36"
"ouzos","ouzo","NOM","m","p","2.36"
"perdition","perdition","NOM","f","s","2.36"
"persil","persil","NOM","m","s","2.36"
"pesée","pesée","NOM","f","s","2.36"
"pesées","pesée","NOM","f","p","2.36"
"phantasme","phantasme","NOM","m","s","2.36"
"phantasmes","phantasme","NOM","m","p","2.36"
"ping-pong","ping-pong","NOM","m","s","2.36"
"plaidoirie","plaidoirie","NOM","f","s","2.36"
"plaidoiries","plaidoirie","NOM","f","p","2.36"
"populace","populace","NOM","f","s","2.36"
"porter","porter","NOM","m","s","2.36"
"puberté","puberté","NOM","f","s","2.36"
"pulpe","pulpe","NOM","f","s","2.36"
"pulpes","pulpe","NOM","f","p","2.36"
"pétarade","pétarade","NOM","f","s","2.36"
"pétarades","pétarade","NOM","f","p","2.36"
"quéquette","quéquette","NOM","f","s","2.36"
"quéquettes","quéquette","NOM","f","p","2.36"
"relevé","relevé","NOM","m","s","2.36"
"relevés","relevé","NOM","m","p","2.36"
"remugle","remugle","NOM","m","s","2.36"
"remugles","remugle","NOM","m","p","2.36"
"reptile","reptile","NOM","m","s","2.36"
"reptiles","reptile","NOM","m","p","2.36"
"retombée","retombée","NOM","f","s","2.36"
"retombées","retombée","NOM","f","p","2.36"
"ribambelle","ribambelle","NOM","f","s","2.36"
"ribambelles","ribambelle","NOM","f","p","2.36"
"salutation","salutation","NOM","f","s","2.36"
"salutations","salutation","NOM","f","p","2.36"
"seigle","seigle","NOM","m","s","2.36"
"seigles","seigle","NOM","m","p","2.36"
"siamois","siamois","NOM","m","","2.36"
"siamoise","siamois","NOM","f","s","2.36"
"siamoises","siamois","NOM","f","p","2.36"
"soulèvement","soulèvement","NOM","m","s","2.36"
"soulèvements","soulèvement","NOM","m","p","2.36"
"séquelle","séquelle","NOM","f","s","2.36"
"séquelles","séquelle","NOM","f","p","2.36"
"truie","truie","NOM","f","s","2.36"
"truies","truie","NOM","f","p","2.36"
"turbulence","turbulence","NOM","f","s","2.36"
"turbulences","turbulence","NOM","f","p","2.36"
"turpitude","turpitude","NOM","f","s","2.36"
"turpitudes","turpitude","NOM","f","p","2.36"
"tuteur","tuteur","NOM","m","s","2.36"
"tuteurs","tuteur","NOM","m","p","2.36"
"tutrice","tuteur","NOM","f","s","2.36"
"vaurien","vaurien","NOM","m","s","2.36"
"vaurienne","vaurien","NOM","f","s","2.36"
"vauriens","vaurien","NOM","m","p","2.36"
"vêpres","vêpre","NOM","f","p","2.36"
"éboulement","éboulement","NOM","m","s","2.36"
"éboulements","éboulement","NOM","m","p","2.36"
"éden","éden","NOM","","s","2.36"
"édens","éden","NOM","m","p","2.36"
"étroitesse","étroitesse","NOM","f","s","2.36"
"abjection","abjection","NOM","f","s","2.3"
"abjections","abjection","NOM","f","p","2.3"
"afflux","afflux","NOM","m","","2.3"
"archet","archet","NOM","m","s","2.3"
"archets","archet","NOM","m","p","2.3"
"armateur","armateur","NOM","m","s","2.3"
"armateurs","armateur","NOM","m","p","2.3"
"avorton","avorton","NOM","m","s","2.3"
"avortons","avorton","NOM","m","p","2.3"
"baluchon","baluchon","NOM","m","s","2.3"
"baluchons","baluchon","NOM","m","p","2.3"
"bas-ventre","bas-ventre","NOM","m","s","2.3"
"berline","berline","NOM","f","s","2.3"
"berlines","berline","NOM","f","p","2.3"
"boa","boa","NOM","m","s","2.3"
"boas","boa","NOM","m","p","2.3"
"boubou","boubou","NOM","m","s","2.3"
"boubous","boubou","NOM","m","p","2.3"
"branchette","branchette","NOM","f","s","2.3"
"branchettes","branchette","NOM","f","p","2.3"
"cactus","cactus","NOM","m","","2.3"
"cadi","cadi","NOM","m","s","2.3"
"charte","charte","NOM","f","s","2.3"
"chartes","charte","NOM","f","p","2.3"
"circoncision","circoncision","NOM","f","s","2.3"
"circoncisions","circoncision","NOM","f","p","2.3"
"complainte","complainte","NOM","f","s","2.3"
"complaintes","complainte","NOM","f","p","2.3"
"contexte","contexte","NOM","m","s","2.3"
"contextes","contexte","NOM","m","p","2.3"
"cornichon","cornichon","NOM","m","s","2.3"
"cornichons","cornichon","NOM","m","p","2.3"
"crève","crève","NOM","f","s","2.3"
"crèves","crève","NOM","f","p","2.3"
"dissimulation","dissimulation","NOM","f","s","2.3"
"dissimulations","dissimulation","NOM","f","p","2.3"
"découpe","découpe","NOM","f","s","2.3"
"découpes","découpe","NOM","f","p","2.3"
"dédicace","dédicace","NOM","f","s","2.3"
"dédicaces","dédicace","NOM","f","p","2.3"
"démangeaison","démangeaison","NOM","f","s","2.3"
"démangeaisons","démangeaison","NOM","f","p","2.3"
"flamand","flamand","NOM","m","s","2.3"
"flamande","flamand","NOM","f","s","2.3"
"flamandes","flamand","NOM","f","p","2.3"
"flamands","flamand","NOM","m","p","2.3"
"fourrage","fourrage","NOM","m","s","2.3"
"fourrages","fourrage","NOM","m","p","2.3"
"franc-tireur","franc-tireur","NOM","m","s","2.3"
"francs-tireurs","franc-tireur","NOM","m","p","2.3"
"garniture","garniture","NOM","f","s","2.3"
"garnitures","garniture","NOM","f","p","2.3"
"gaspillage","gaspillage","NOM","m","s","2.3"
"gaspillages","gaspillage","NOM","m","p","2.3"
"gestion","gestion","NOM","f","s","2.3"
"gigolo","gigolo","NOM","m","s","2.3"
"gigolos","gigolo","NOM","m","p","2.3"
"gourmand","gourmand","NOM","m","s","2.3"
"gourmande","gourmand","NOM","f","s","2.3"
"gourmandes","gourmand","NOM","f","p","2.3"
"gourmands","gourmand","NOM","m","p","2.3"
"grutier","grutier","NOM","m","s","2.3"
"grutiers","grutier","NOM","m","p","2.3"
"grutière","grutier","NOM","f","s","2.3"
"humanisme","humanisme","NOM","m","s","2.3"
"inattention","inattention","NOM","f","s","2.3"
"inflation","inflation","NOM","f","s","2.3"
"informateur","informateur","NOM","m","s","2.3"
"informateurs","informateur","NOM","m","p","2.3"
"informatrice","informateur","NOM","f","s","2.3"
"interrupteur","interrupteur","NOM","m","s","2.3"
"interrupteurs","interrupteur","NOM","m","p","2.3"
"islam","islam","NOM","m","s","2.3"
"java","java","NOM","f","s","2.3"
"javas","java","NOM","f","p","2.3"
"larcin","larcin","NOM","m","s","2.3"
"larcins","larcin","NOM","m","p","2.3"
"lettré","lettré","NOM","m","s","2.3"
"lettrés","lettré","NOM","m","p","2.3"
"luciole","luciole","NOM","f","s","2.3"
"lucioles","luciole","NOM","f","p","2.3"
"luxure","luxure","NOM","f","s","2.3"
"lévrier","lévrier","NOM","m","s","2.3"
"lévriers","lévrier","NOM","m","p","2.3"
"mamie","mamie","NOM","f","s","2.3"
"mamies","mamie","NOM","f","p","2.3"
"manifestant","manifestant","NOM","m","s","2.3"
"manifestante","manifestant","NOM","f","s","2.3"
"manifestantes","manifestant","NOM","f","p","2.3"
"manifestants","manifestant","NOM","m","p","2.3"
"max","max","NOM","m","s","2.3"
"mercenaire","mercenaire","NOM","","s","2.3"
"mercenaires","mercenaire","NOM","","p","2.3"
"mioche","mioche","NOM","","s","2.3"
"mioches","mioche","NOM","","p","2.3"
"modalité","modalité","NOM","f","s","2.3"
"modalités","modalité","NOM","f","p","2.3"
"nageoire","nageoire","NOM","f","s","2.3"
"nageoires","nageoire","NOM","f","p","2.3"
"naphtaline","naphtaline","NOM","f","s","2.3"
"naphtalines","naphtaline","NOM","f","p","2.3"
"ondée","ondée","NOM","f","s","2.3"
"ondées","ondée","NOM","f","p","2.3"
"percheron","percheron","NOM","m","s","2.3"
"percheronnes","percheron","NOM","f","p","2.3"
"percherons","percheron","NOM","m","p","2.3"
"perquisition","perquisition","NOM","f","s","2.3"
"perquisitions","perquisition","NOM","f","p","2.3"
"pessimisme","pessimisme","NOM","m","s","2.3"
"pichenette","pichenette","NOM","f","s","2.3"
"pichenettes","pichenette","NOM","f","p","2.3"
"pilotis","pilotis","NOM","m","","2.3"
"platitude","platitude","NOM","f","s","2.3"
"platitudes","platitude","NOM","f","p","2.3"
"ponte","ponte","NOM","","s","2.3"
"pontes","ponte","NOM","","p","2.3"
"postérité","postérité","NOM","f","s","2.3"
"postérités","postérité","NOM","f","p","2.3"
"prestance","prestance","NOM","f","s","2.3"
"prestation","prestation","NOM","f","s","2.3"
"prestations","prestation","NOM","f","p","2.3"
"procès-verbal","procès-verbal","NOM","m","s","2.3"
"procès-verbaux","procès-verbal","NOM","m","p","2.3"
"prétoire","prétoire","NOM","m","s","2.3"
"prétoires","prétoire","NOM","m","p","2.3"
"pécule","pécule","NOM","m","s","2.3"
"pécules","pécule","NOM","m","p","2.3"
"quinquet","quinquet","NOM","m","s","2.3"
"quinquets","quinquet","NOM","m","p","2.3"
"respectabilité","respectabilité","NOM","f","s","2.3"
"retouche","retouche","NOM","f","s","2.3"
"retouches","retouche","NOM","f","p","2.3"
"rigolo","rigolo","NOM","m","s","2.3"
"rigolos","rigolo","NOM","m","p","2.3"
"romain","romain","NOM","m","s","2.3"
"romaine","romain","NOM","f","s","2.3"
"romaines","romain","NOM","f","p","2.3"
"romains","romain","NOM","m","p","2.3"
"régent","régent","NOM","m","s","2.3"
"régente","régent","NOM","f","s","2.3"
"régentes","régent","NOM","f","p","2.3"
"sadique","sadique","NOM","","s","2.3"
"sadiques","sadique","NOM","","p","2.3"
"scierie","scierie","NOM","f","s","2.3"
"scieries","scierie","NOM","f","p","2.3"
"session","session","NOM","f","s","2.3"
"sessions","session","NOM","f","p","2.3"
"shampooing","shampooing","NOM","m","s","2.3"
"shampooings","shampooing","NOM","m","p","2.3"
"sollicitation","sollicitation","NOM","f","s","2.3"
"sollicitations","sollicitation","NOM","f","p","2.3"
"spahi","spahi","NOM","m","s","2.3"
"spahis","spahi","NOM","m","p","2.3"
"standard","standard","NOM","m","s","2.3"
"standards","standard","NOM","m","p","2.3"
"substitution","substitution","NOM","f","s","2.3"
"substitutions","substitution","NOM","f","p","2.3"
"sud-est","sud-est","NOM","m","","2.3"
"tondeur","tondeur","NOM","m","s","2.3"
"tondeuse","tondeur","NOM","f","s","2.3"
"tondeuses","tondeur","NOM","f","p","2.3"
"toupet","toupet","NOM","m","s","2.3"
"toupets","toupet","NOM","m","p","2.3"
"tram","tram","NOM","m","s","2.3"
"trams","tram","NOM","m","p","2.3"
"ténacité","ténacité","NOM","f","s","2.3"
"vendu","vendu","NOM","m","s","2.3"
"vendue","vendu","NOM","f","s","2.3"
"vendues","vendu","NOM","f","p","2.3"
"vendus","vendu","NOM","m","p","2.3"
"vieillerie","vieillerie","NOM","f","s","2.3"
"vieilleries","vieillerie","NOM","f","p","2.3"
"violeur","violeur","NOM","m","s","2.3"
"violeurs","violeur","NOM","m","p","2.3"
"violeuses","violeur","NOM","f","p","2.3"
"vitamine","vitamine","NOM","f","s","2.3"
"vitamines","vitamine","NOM","f","p","2.3"
"ébats","ébat","NOM","m","p","2.3"
"élancement","élancement","NOM","m","s","2.3"
"élancements","élancement","NOM","m","p","2.3"
"émulation","émulation","NOM","f","s","2.3"
"émulations","émulation","NOM","f","p","2.3"
"abonné","abonné","NOM","m","s","2.23"
"abonnée","abonné","NOM","f","s","2.23"
"abonnées","abonné","NOM","f","p","2.23"
"abonnés","abonné","NOM","m","p","2.23"
"accolade","accolade","NOM","f","s","2.23"
"accolades","accolade","NOM","f","p","2.23"
"acquit","acquit","NOM","m","s","2.23"
"acquits","acquit","NOM","m","p","2.23"
"alternative","alternative","NOM","f","s","2.23"
"alternatives","alternative","NOM","f","p","2.23"
"amandier","amandier","NOM","m","s","2.23"
"amandiers","amandier","NOM","m","p","2.23"
"amazone","amazone","NOM","f","s","2.23"
"amazones","amazone","NOM","f","p","2.23"
"animateur","animateur","NOM","m","s","2.23"
"animateurs","animateur","NOM","m","p","2.23"
"animatrice","animateur","NOM","f","s","2.23"
"animatrices","animateur","NOM","f","p","2.23"
"anticipation","anticipation","NOM","f","s","2.23"
"anticipations","anticipation","NOM","f","p","2.23"
"arithmétique","arithmétique","NOM","f","s","2.23"
"ascendance","ascendance","NOM","f","s","2.23"
"ascendances","ascendance","NOM","f","p","2.23"
"assortiment","assortiment","NOM","m","s","2.23"
"assortiments","assortiment","NOM","m","p","2.23"
"asticot","asticot","NOM","m","s","2.23"
"asticots","asticot","NOM","m","p","2.23"
"atterrissage","atterrissage","NOM","m","s","2.23"
"atterrissages","atterrissage","NOM","m","p","2.23"
"auge","auge","NOM","f","s","2.23"
"auges","auge","NOM","f","p","2.23"
"aviso","aviso","NOM","m","s","2.23"
"avisos","aviso","NOM","m","p","2.23"
"aérogare","aérogare","NOM","f","s","2.23"
"aérogares","aérogare","NOM","f","p","2.23"
"bienséance","bienséance","NOM","f","s","2.23"
"bienséances","bienséance","NOM","f","p","2.23"
"bobo","bobo","NOM","m","s","2.23"
"bobos","bobo","NOM","m","p","2.23"
"boutoir","boutoir","NOM","m","s","2.23"
"bronche","bronche","NOM","f","s","2.23"
"bronches","bronche","NOM","f","p","2.23"
"burin","burin","NOM","m","s","2.23"
"burins","burin","NOM","m","p","2.23"
"business","business","NOM","m","","2.23"
"bégaiement","bégaiement","NOM","m","s","2.23"
"bégaiements","bégaiement","NOM","m","p","2.23"
"caca","caca","NOM","m","s","2.23"
"cacas","caca","NOM","m","p","2.23"
"calembour","calembour","NOM","m","s","2.23"
"calembours","calembour","NOM","m","p","2.23"
"camélia","camélia","NOM","m","s","2.23"
"camélias","camélia","NOM","m","p","2.23"
"carat","carat","NOM","m","s","2.23"
"carats","carat","NOM","m","p","2.23"
"caution","caution","NOM","f","s","2.23"
"cautions","caution","NOM","f","p","2.23"
"chape","chape","NOM","f","s","2.23"
"chapes","chape","NOM","f","p","2.23"
"chevalerie","chevalerie","NOM","f","s","2.23"
"chevaleries","chevalerie","NOM","f","p","2.23"
"chique","chique","NOM","f","s","2.23"
"chiques","chique","NOM","f","p","2.23"
"chronomètre","chronomètre","NOM","m","s","2.23"
"chronomètres","chronomètre","NOM","m","p","2.23"
"collision","collision","NOM","f","s","2.23"
"collisions","collision","NOM","f","p","2.23"
"colloque","colloque","NOM","m","s","2.23"
"colloques","colloque","NOM","m","p","2.23"
"conque","conque","NOM","f","s","2.23"
"conques","conque","NOM","f","p","2.23"
"contorsion","contorsion","NOM","f","s","2.23"
"contorsions","contorsion","NOM","f","p","2.23"
"coquette","coquette","NOM","f","s","2.23"
"coquettes","coquette","NOM","f","p","2.23"
"demeuré","demeuré","NOM","m","s","2.23"
"demeurée","demeuré","NOM","f","s","2.23"
"demeurées","demeuré","NOM","f","p","2.23"
"demeurés","demeuré","NOM","m","p","2.23"
"destinataire","destinataire","NOM","","s","2.23"
"destinataires","destinataire","NOM","","p","2.23"
"dialectique","dialectique","NOM","f","s","2.23"
"dialectiques","dialectique","NOM","f","p","2.23"
"diamètre","diamètre","NOM","m","s","2.23"
"divagation","divagation","NOM","f","s","2.23"
"divagations","divagation","NOM","f","p","2.23"
"démarreur","démarreur","NOM","m","s","2.23"
"démarreurs","démarreur","NOM","m","p","2.23"
"déportation","déportation","NOM","f","s","2.23"
"déportations","déportation","NOM","f","p","2.23"
"désillusion","désillusion","NOM","f","s","2.23"
"désillusions","désillusion","NOM","f","p","2.23"
"encoche","encoche","NOM","f","s","2.23"
"encoches","encoche","NOM","f","p","2.23"
"estampe","estampe","NOM","f","s","2.23"
"estampes","estampe","NOM","f","p","2.23"
"estivant","estivant","NOM","m","s","2.23"
"estivante","estivant","NOM","f","s","2.23"
"estivantes","estivant","NOM","f","p","2.23"
"estivants","estivant","NOM","m","p","2.23"
"exalté","exalté","NOM","m","s","2.23"
"exaltée","exalté","NOM","f","s","2.23"
"exaltées","exalté","NOM","f","p","2.23"
"exaltés","exalté","NOM","m","p","2.23"
"fauvette","fauvette","NOM","f","s","2.23"
"fauvettes","fauvette","NOM","f","p","2.23"
"forcené","forcené","NOM","m","s","2.23"
"forcenée","forcené","NOM","f","s","2.23"
"forcenées","forcené","NOM","f","p","2.23"
"forcenés","forcené","NOM","m","p","2.23"
"fourgue","fourgue","NOM","m","s","2.23"
"fourgues","fourgue","NOM","m","p","2.23"
"frac","frac","NOM","m","s","2.23"
"fracs","frac","NOM","m","p","2.23"
"fripouille","fripouille","NOM","f","s","2.23"
"fripouilles","fripouille","NOM","f","p","2.23"
"gangrène","gangrène","NOM","f","s","2.23"
"gangrènes","gangrène","NOM","f","p","2.23"
"gousset","gousset","NOM","m","s","2.23"
"goussets","gousset","NOM","m","p","2.23"
"griserie","griserie","NOM","f","s","2.23"
"griseries","griserie","NOM","f","p","2.23"
"guérisseur","guérisseur","NOM","m","s","2.23"
"guérisseurs","guérisseur","NOM","m","p","2.23"
"guérisseuse","guérisseur","NOM","f","s","2.23"
"guérisseuses","guérisseur","NOM","f","p","2.23"
"gym","gym","NOM","f","s","2.23"
"hochet","hochet","NOM","m","s","2.23"
"hochets","hochet","NOM","m","p","2.23"
"importation","importation","NOM","f","s","2.23"
"importations","importation","NOM","f","p","2.23"
"jongleur","jongleur","NOM","m","s","2.23"
"jongleurs","jongleur","NOM","m","p","2.23"
"jongleuse","jongleur","NOM","f","s","2.23"
"jongleuses","jongleur","NOM","f","p","2.23"
"lacune","lacune","NOM","f","s","2.23"
"lacunes","lacune","NOM","f","p","2.23"
"laps","laps","NOM","m","","2.23"
"largesse","largesse","NOM","f","s","2.23"
"largesses","largesse","NOM","f","p","2.23"
"liesse","liesse","NOM","f","s","2.23"
"liesses","liesse","NOM","f","p","2.23"
"living-room","living-room","NOM","m","s","2.23"
"légat","légat","NOM","m","s","2.23"
"légats","légat","NOM","m","p","2.23"
"malignité","malignité","NOM","f","s","2.23"
"malignités","malignité","NOM","f","p","2.23"
"marelle","marelle","NOM","f","s","2.23"
"marelles","marelle","NOM","f","p","2.23"
"martini","martini","NOM","m","s","2.23"
"martinis","martini","NOM","m","p","2.23"
"midinette","midinette","NOM","f","s","2.23"
"midinettes","midinette","NOM","f","p","2.23"
"mite","mite","NOM","f","s","2.23"
"mites","mite","NOM","f","p","2.23"
"moribond","moribond","NOM","m","s","2.23"
"moribonde","moribond","NOM","f","s","2.23"
"moribonds","moribond","NOM","m","p","2.23"
